Make,Type,Year,Origin,Color,Options,Engine_Size,Fuel_Type,Gear_Type,Mileage,Region,Price,Negotiable
Nissan,Altima,2010,Saudi,Black,Full,2.5,Gas,Automatic,236660,Al-Ahsa,0,True
Lexus,ES,2019,Saudi,White,Full,2.0,Gas,Automatic,47000,Jeddah,190000,False
Toyota,Ciocca,2016,Saudi,Silver,Semi Full,5.7,Gas,Automatic,117000,Najran,140000,False
Lexus,GS,2018,Gulf Arabic,White,Full,5.0,Gas,Automatic,95000,Riyadh,250000,False
Mitsubishi,Pajero,2015,Saudi,Golden,Full,3.8,Gas,Automatic,241000,Jeddah,0,True
Hyundai,Azera,2013,Saudi,White,Semi Full,1.6,Gas,Automatic,300,Al-Medina,0,True
Hyundai,Sonata,2019,Gulf Arabic,White,Semi Full,2.4,Gas,Automatic,28000,Riyadh,64000,False
Toyota,Yaris,2016,Other,Silver,Standard,1.5,Gas,Automatic,223000,Jubail,25000,False
Genesis,Prestige,2015,Gulf Arabic,White,Semi Full,3.8,Gas,Automatic,85343,Tabouk,81000,False
Toyota,Land Cruiser,2004,Gulf Arabic,White,Full,5.7,Gas,Manual,385000,Riyadh,0,True
Toyota,Land Cruiser Pickup,2012,Saudi,Another Color,Semi Full,4.0,Gas,Manual,300000,Riyadh,0,True
Toyota,Yaris,2015,Saudi,White,Standard,1.3,Gas,Manual,152000,Jazan,0,True
Toyota,Camry,2018,Saudi,Bronze,Standard,1.8,Gas,Automatic,102,Qassim,52000,False
Kia,Sorento,2016,Saudi,Grey,Full,3.3,Gas,Automatic,116000,Riyadh,53000,False
Toyota,Hilux,2018,Saudi,White,Full,2.7,Gas,Automatic,75000,Aseer,0,True
Toyota,FJ,2016,Saudi,White,Full,4.0,Gas,Automatic,153600,Jubail,0,True
Hyundai,Sonata,2015,Other,Black,Semi Full,3.3,Gas,Automatic,156500,Jeddah,0,True
Honda,Odyssey,2016,Saudi,Grey,Semi Full,3.5,Gas,Automatic,185000,Riyadh,52000,False
Kia,Carenz,2014,Gulf Arabic,Black,Full,8.0,Gas,Automatic,150000,Dammam,0,True
Honda,Odyssey,2012,Saudi,Silver,Full,2.0,Gas,Automatic,360,Al-Medina,0,True
Hyundai,Accent,2010,Saudi,White,Semi Full,1.2,Gas,Manual,198,Qassim,12000,False
Nissan,Armada,2015,Saudi,Oily,Semi Full,5.8,Gas,Automatic,129500,Riyadh,40000,False
BMW,The 3,2017,Saudi,White,Full,1.4,Gas,Automatic,110000,Khobar,75000,False
Dodge,Charger,2017,Saudi,Grey,Full,3.6,Gas,Automatic,140000,Dammam,80000,False
Hummer,H3,2006,Saudi,White,Full,3.5,Gas,Automatic,450000,Riyadh,0,True
Honda,Accord,2015,Saudi,Red,Full,1.5,Gas,Automatic,137000,Dammam,68000,False
Toyota,Hilux,2014,Gulf Arabic,White,Full,2.4,Gas,Manual,290000,Riyadh,40000,False
Hyundai,Elantra,2016,Saudi,White,Standard,2.0,Gas,Automatic,180000,Makkah,0,True
Jeep,Compass,2011,Saudi,White,Full,2.4,Gas,Automatic,245000,Riyadh,24000,False
GMC,Yukon,2014,Saudi,White,Full,6.2,Gas,Automatic,386000,Riyadh,0,True
Mitsubishi,Attrage,2019,Saudi,Grey,Standard,1.2,Gas,Automatic,19000,Dammam,32000,False
Kia,Rio,2012,Other,Grey,Full,1.4,Gas,Automatic,179,Riyadh,18000,False
Toyota,Avalon,2019,Saudi,White,Semi Full,3.5,Gas,Automatic,65000,Dammam,123000,False
Mazda,3,2015,Saudi,Red,Full,2.0,Gas,Automatic,74000,Jeddah,55000,False
Toyota,Land Cruiser,2011,Saudi,White,Full,4.0,Gas,Automatic,233000,Riyadh,0,True
Toyota,Hilux,2016,Other,White,Standard,2.4,Gas,Manual,146000,Riyadh,0,True
Ford,F150,2017,Saudi,White,Full,2.8,Gas,Automatic,28000,Al-Medina,175000,False
Audi,A8,2015,Saudi,White,Full,5.0,Gas,Automatic,56000,Riyadh,0,True
Ford,Explorer,2008,Saudi,Another Color,Full,3.5,Gas,Automatic,315000,Riyadh,0,True
Toyota,Yaris,2020,Saudi,White,Standard,1.5,Gas,Automatic,23000,Makkah,45000,False
Toyota,Land Cruiser Pickup,2020,Saudi,Another Color,Full,4.0,Gas,Manual,31888,Riyadh,155000,False
Toyota,Hilux,1991,Gulf Arabic,White,Standard,2.4,Gas,Manual,9999,Riyadh,16000,False
Toyota,Land Cruiser,2013,Gulf Arabic,White,Full,4.6,Gas,Automatic,186,Tabouk,138000,False
Chevrolet,Suburban,1999,Other,Oily,Full,3.5,Gas,Automatic,290000,Riyadh,0,True
Hyundai,Sonata,2016,Saudi,White,Full,2.4,Gas,Automatic,155,Riyadh,48000,False
Toyota,Avalon,2013,Saudi,White,Semi Full,3.5,Gas,Automatic,243000,Riyadh,0,True
Toyota,Land Cruiser,2007,Saudi,White,Full,4.8,Gas,Automatic,514,Riyadh,60000,False
Lexus,LX,2014,Gulf Arabic,Golden,Semi Full,2.4,Gas,Automatic,168000,Aseer,190000,False
Ford,F150,2017,Saudi,Silver,Semi Full,5.0,Gas,Automatic,108000,Riyadh,0,True
Nissan,Sunny,2019,Saudi,Silver,Semi Full,1.5,Gas,Automatic,89221,Riyadh,0,True
GMC,Suburban,2006,Saudi,Silver,Full,5.3,Gas,Automatic,86000,Riyadh,50000,False
Nissan,Sentra,2019,Saudi,Silver,Full,1.6,Gas,Automatic,71000,Riyadh,43500,False
Nissan,VTC,2002,Gulf Arabic,Grey,Semi Full,4.8,Gas,Automatic,650000,Qassim,0,True
GAC,GS3,2021,Gulf Arabic,White,Semi Full,1.3,Gas,Automatic,9000,Riyadh,46000,False
Mitsubishi,Pajero,2007,Saudi,White,Full,3.0,Gas,Automatic,380000,Abha,0,True
Mitsubishi,Pajero,2007,Saudi,White,Full,3.5,Gas,Automatic,360000,Aseer,17500,False
Changan,Eado,2020,Saudi,Blue,Standard,1.6,Gas,Automatic,87235,Riyadh,42500,False
Toyota,Hilux,2016,Saudi,White,Full,2.7,Gas,Manual,28000,Dammam,94000,False
Mazda,6,2016,Other,Another Color,Standard,2.5,Gas,Automatic,122000,Qassim,53000,False
Toyota,Avalon,2019,Saudi,White,Standard,3.5,Gas,Automatic,47000,Khobar,116000,False
Mazda,CX9,2019,Saudi,Silver,Full,2.5,Gas,Automatic,65000,Riyadh,0,True
Toyota,Corolla,2001,Saudi,Silver,Semi Full,1.3,Gas,Manual,600000,Dammam,10000,False
Toyota,Hilux,1990,Saudi,White,Standard,2.7,Gas,Manual,100,Al-Baha,15000,False
Chevrolet,Tahoe,2012,Saudi,White,Semi Full,5.3,Gas,Automatic,231000,Riyadh,0,True
Hyundai,Sonata,2015,Saudi,White,Full,2.0,Gas,Automatic,300,Al-Ahsa,0,True
GMC,Terrain,2014,Saudi,Black,Full,3.6,Gas,Automatic,112000,Dammam,47000,False
Toyota,Camry,2020,Saudi,White,Full,2.4,Gas,Automatic,2000,Makkah,119000,False
Honda,CRV,2014,Saudi,White,Semi Full,2.4,Gas,Automatic,215000,Dammam,50000,False
Land Rover,Range Rover,2014,Saudi,White,Semi Full,3.0,Gas,Automatic,149000,Dammam,0,True
Toyota,Corolla,2020,Saudi,White,Standard,1.6,Gas,Automatic,30500,Riyadh,62000,False
Chrysler,C300,2012,Saudi,White,Full,3.6,Gas,Automatic,360000,Riyadh,0,True
Lexus,LS,2013,Other,White,Full,8.0,Gas,Automatic,217000,Jeddah,120000,False
Nissan,Patrol,2008,Saudi,Silver,Semi Full,4.8,Gas,Manual,610000,Riyadh,32000,False
GMC,Sierra,2010,Saudi,White,Full,8.0,Gas,Automatic,700000,Riyadh,0,True
Hyundai,Elantra,2008,Saudi,White,Semi Full,2.0,Gas,Manual,400,Jazan,0,True
Mercedes,S,2002,Gulf Arabic,Golden,Semi Full,3.0,Gas,Automatic,348,Al-Ahsa,12500,False
Mitsubishi,Pajero,2016,Saudi,White,Full,3.5,Gas,Automatic,201074,Riyadh,55000,False
Ford,Thunderbird,1965,Other,Oily,Full,8.0,Gas,Automatic,25000,Riyadh,0,True
Hummer,H3,2008,Gulf Arabic,Red,Full,5.0,Gas,Automatic,187000,Riyadh,0,True
Mitsubishi,Attrage,2021,Saudi,White,Semi Full,1.2,Gas,Automatic,3000,Jazan,35000,False
Lexus,ES,2008,Other,Black,Full,3.5,Gas,Automatic,206000,Jubail,28000,False
Mercedes,C,2016,Saudi,White,Full,2.0,Gas,Automatic,93000,Jazan,75000,False
Ford,Victoria,2011,Other,Black,Full,4.6,Gas,Automatic,342,Najran,23000,False
BMW,X,2015,Saudi,White,Full,2.0,Gas,Automatic,92000,Jeddah,72000,False
Toyota,Hilux,2017,Saudi,White,Semi Full,2.7,Gas,Manual,264000,Riyadh,0,True
Genesis,G70,2016,Saudi,Grey,Standard,2.0,Gas,Automatic,300000,Riyadh,65000,False
Ford,Marquis,2005,Other,Another Color,Full,5.1,Gas,Automatic,450000,Riyadh,0,True
Toyota,Land Cruiser Pickup,2014,Gulf Arabic,Another Color,Full,4.0,Gas,Manual,410,Tabouk,0,True
Chevrolet,Traverse,2009,Other,Another Color,Semi Full,3.8,Gas,Automatic,300,Makkah,0,True
Porsche,Panamera,2011,Saudi,Black,Full,3.6,Gas,Automatic,169000,Jeddah,0,True
Hyundai,Accent,2014,Saudi,White,Full,1.6,Gas,Automatic,324000,Taef,20000,False
Kia,Carenz,2007,Other,Silver,Semi Full,2.0,Gas,Automatic,350,Riyadh,10000,False
Chrysler,C300,2016,Other,Silver,Standard,3.6,Gas,Automatic,190000,Taef,0,True
Chevrolet,Impala,2015,Other,Silver,Full,3.5,Gas,Automatic,106000,Al-Ahsa,75000,False
Ford,Expedition,2015,Saudi,White,Semi Full,5.4,Gas,Automatic,142000,Al-Ahsa,77000,False
Dodge,Charger,2018,Saudi,Grey,Semi Full,3.6,Gas,Automatic,124000,Al-Ahsa,99000,False
Ford,Fusion,2015,Saudi,White,Semi Full,2.5,Gas,Automatic,118000,Al-Ahsa,43000,False
Ford,Taurus,2016,Other,White,Full,3.5,Gas,Automatic,148000,Al-Ahsa,77000,False
Toyota,Prado,2018,Gulf Arabic,White,Semi Full,4.0,Gas,Automatic,78000,Al-Ahsa,135000,False
GMC,Yukon,2018,Saudi,Navy,Semi Full,5.3,Gas,Automatic,114000,Al-Ahsa,152000,False
Lexus,ES,2017,Other,Golden,Full,3.5,Gas,Automatic,101000,Al-Ahsa,119000,False
Ford,Edge,2013,Saudi,Black,Semi Full,3.5,Gas,Automatic,106000,Al-Ahsa,45000,False
Mercedes,S,2010,Other,Navy,Semi Full,5.5,Gas,Automatic,228811,Al-Ahsa,70000,False
Toyota,Hilux,2016,Saudi,White,Full,2.7,Gas,Automatic,90000,Al-Ahsa,79000,False
Toyota,Camry,2016,Saudi,Grey,Full,2.5,Gas,Automatic,176000,Al-Ahsa,69000,False
Toyota,Hilux,2017,Saudi,Silver,Full,2.7,Gas,Manual,193,Jeddah,0,True
Chevrolet,Aveo,2007,Saudi,Navy,Standard,1.6,Gas,Manual,280,Taef,8000,False
Nissan,Sunny,2018,Saudi,Brown,Semi Full,1.5,Gas,Automatic,114000,Tabouk,27000,False
Ford,Taurus,2019,Saudi,White,Standard,2.0,Gas,Automatic,60000,Dammam,78000,False
Hyundai,Accent,2019,Saudi,Silver,Standard,1.4,Gas,Automatic,68000,Dammam,40000,False
Lexus,ES,2019,Gulf Arabic,Red,Semi Full,2.5,Gas,Automatic,13029,Riyadh,145000,False
Ford,Edge,2007,Saudi,Black,Full,1.4,Gas,Automatic,350000,Jeddah,16500,False
Ford,Van,2013,Saudi,White,Standard,3.6,Gas,Automatic,33000,Riyadh,0,True
Toyota,Yaris,2017,Saudi,White,Standard,1.5,Gas,Automatic,250000,Aseer,26000,False
Mazda,6,2016,Gulf Arabic,Red,Full,2.5,Gas,Automatic,100000,Riyadh,46000,False
Kia,Carnival,2017,Gulf Arabic,White,Semi Full,3.8,Gas,Automatic,77000,Riyadh,58000,False
INFINITI,Q,2019,Gulf Arabic,Silver,Semi Full,2.0,Gas,Automatic,5000,Riyadh,90000,False
Chevrolet,Tahoe,2017,Saudi,Black,Semi Full,5.7,Gas,Automatic,55000,Jeddah,153000,False
Toyota,Innova,2018,Saudi,Grey,Standard,2.7,Gas,Automatic,70000,Jeddah,67000,False
Jeep,Wrangler,2015,Saudi,Black,Full,3.5,Gas,Automatic,27956,Jeddah,105000,False
Mazda,CX5,2020,Saudi,Red,Standard,2.5,Gas,Automatic,25000,Jeddah,84000,False
Nissan,Maxima,2017,Saudi,White,Semi Full,3.5,Gas,Automatic,56000,Jeddah,78000,False
Nissan,X-Trail,2018,Saudi,Black,Standard,2.5,Gas,Automatic,78794,Jeddah,68000,False
Nissan,Maxima,2016,Saudi,Blue,Standard,3.5,Gas,Automatic,84000,Jeddah,67000,False
Nissan,KICKS,2020,Saudi,Another Color,Standard,1.5,Gas,Automatic,3990,Jeddah,67000,False
Hyundai,Sonata,2018,Saudi,Another Color,Standard,2.4,Gas,Automatic,41853,Jeddah,60000,False
Nissan,KICKS,2019,Saudi,White,Standard,1.5,Gas,Automatic,28000,Jeddah,58000,False
Chrysler,C300,2012,Saudi,Navy,Full,3.5,Gas,Automatic,160000,Jeddah,55500,False
GMC,Yukon,2005,Saudi,Black,Semi Full,5.3,Gas,Automatic,350,Al-Baha,0,True
Renault,Duster,2017,Saudi,Silver,Standard,2.0,Gas,Automatic,124000,Riyadh,26000,False
Dodge,Charger,2013,Saudi,Navy,Full,5.7,Gas,Automatic,145000,Yanbu,35000,False
Tata,Nexon,2016,Saudi,White,Standard,2.2,Gas,Manual,256000,Jeddah,0,True
Toyota,Furniture,2021,Saudi,White,Semi Full,2.4,Diesel,Automatic,5780,Qassim,0,True
Toyota,Land Cruiser,2016,Saudi,White,Full,4.6,Gas,Automatic,28000,Makkah,0,True
Toyota,FJ,2020,Saudi,White,Standard,4.0,Gas,Automatic,87700,Riyadh,117000,False
Hyundai,Senta fe,2016,Saudi,White,Semi Full,3.0,Gas,Automatic,131,Riyadh,65000,False
Kia,Cerato,2016,Saudi,Grey,Standard,1.6,Gas,Automatic,115000,Riyadh,28000,False
Land Rover,Range Rover,2013,Saudi,White,Full,5.6,Gas,Automatic,223000,Dammam,80000,False
Chevrolet,Caprice,2010,Saudi,Silver,Semi Full,3.6,Gas,Automatic,260000,Riyadh,29000,False
Isuzu,Dyna,2014,Saudi,White,Standard,1.8,Diesel,Manual,300,Riyadh,94000,False
Kia,Optima,2014,Saudi,Black,Semi Full,2.0,Gas,Automatic,138000,Riyadh,0,True
Toyota,Hilux,2018,Saudi,White,Full,2.4,Diesel,Manual,149000,Wadi Dawasir,0,True
Ford,Explorer,2008,Gulf Arabic,Black,Standard,3.5,Gas,Automatic,450000,Riyadh,0,True
MG,6,2019,Saudi,Red,Full,2.0,Gas,Automatic,107,Jeddah,50000,False
Mercedes,C,2017,Other,Grey,Full,2.0,Gas,Automatic,20000,Jeddah,180000,False
Nissan,VTC,1999,Saudi,White,Standard,4.5,Gas,Manual,674000,Tabouk,0,True
Nissan,Datsun,2016,Saudi,White,Full,1.2,Gas,Manual,60000,Arar,0,True
Audi,A7,2017,Saudi,Red,Full,2.0,Gas,Automatic,127000,Makkah,135000,False
Hyundai,Elantra,2011,Saudi,White,Semi Full,1.6,Gas,Manual,600000,Riyadh,0,True
Hyundai,Accent,2020,Saudi,White,Full,1.6,Gas,Automatic,34000,Jeddah,56000,False
Lexus,ES,2021,Saudi,Black,Full,3.5,Gas,Automatic,25000,Makkah,230000,False
Honda,Accord,2015,Gulf Arabic,Blue,Full,3.5,Gas,Automatic,110,Makkah,0,True
Toyota,Land Cruiser,2013,Saudi,White,Full,4.6,Gas,Automatic,280,Najran,100000,False
GMC,Yukon,2017,Saudi,Golden,Standard,5.3,Gas,Automatic,175000,Riyadh,120000,False
Ford,Echo Sport,2015,Other,White,Standard,1.5,Gas,Automatic,159000,Dammam,0,True
Jeep,Grand Cherokee,2017,Saudi,Brown,Full,3.6,Gas,Automatic,124,Riyadh,100000,False
Nissan,Pathfinder,2009,Gulf Arabic,White,Semi Full,2.0,Gas,Automatic,245000,Dammam,19000,False
Nissan,Sunny,2019,Saudi,Silver,Standard,1.5,Gas,Automatic,93000,Riyadh,29500,False
Hyundai,Elantra,2017,Saudi,Grey,Semi Full,2.0,Gas,Automatic,159000,Riyadh,39000,False
Hyundai,Sonata,2017,Saudi,White,Semi Full,2.5,Gas,Automatic,174000,Hafar Al-Batin,0,True
Kia,Carnival,2016,Saudi,Grey,Full,3.3,Gas,Automatic,21000,Jazan,65000,False
Hyundai,Elantra,2017,Saudi,Silver,Standard,2.0,Gas,Automatic,126009,Riyadh,40500,False
Toyota,Innova,2017,Saudi,White,Full,2.4,Gas,Automatic,167000,Jazan,70000,False
Toyota,Rav4,2017,Saudi,White,Semi Full,2.5,Gas,Automatic,126000,Riyadh,75000,False
Geely,Emgrand,2019,Saudi,Golden,Full,1.8,Gas,Automatic,66000,Jeddah,40000,False
Audi,Q5,2010,Saudi,Blue,Full,2.0,Gas,Automatic,120000,Jeddah,0,True
Nissan,Patrol,2005,Saudi,Another Color,Full,4.0,Gas,Automatic,340000,Dammam,35000,False
Chevrolet,Silverado,2018,Saudi,Silver,Standard,5.3,Gas,Automatic,127000,Dammam,85000,False
Porsche,Cayenne,2012,Saudi,Brown,Full,3.5,Gas,Automatic,13900,Jeddah,95000,False
Toyota,Camry,2015,Saudi,Black,Full,2.0,Gas,Automatic,26000,Jeddah,43000,False
Jeep,Grand Cherokee,2014,Saudi,Grey,Full,5.8,Gas,Automatic,270000,Jeddah,60000,False
Toyota,Hilux,2017,Saudi,White,Full,2.7,Gas,Manual,186,Wadi Dawasir,0,True
Chevrolet,Silverado,2016,Saudi,Silver,Semi Full,5.3,Gas,Automatic,179000,Hail,95000,False
Chevrolet,Suburban,2004,Saudi,Silver,Semi Full,5.3,Gas,Automatic,368000,Riyadh,16000,False
Mitsubishi,Pajero,2015,Saudi,White,Standard,3.8,Gas,Automatic,280000,Al-Ahsa,0,True
Ford,Expedition,2018,Saudi,Red,Full,3.5,Gas,Automatic,36000,Riyadh,155000,False
Hyundai,Elantra,2018,Saudi,White,Full,2.0,Gas,Automatic,142,Jeddah,52000,False
Other,Other,2007,Saudi,Red,Standard,3.5,Gas,Manual,125,Qassim,7000,False
Toyota,Land Cruiser,2013,Gulf Arabic,White,Semi Full,4.6,Gas,Automatic,260000,Al-Medina,0,True
Mercury,Montero2,2006,Saudi,Bronze,Semi Full,6.0,Gas,Automatic,394360,Jeddah,15000,False
Ford,Fusion,2010,Saudi,Golden,Full,2.5,Gas,Automatic,3000000,Hail,17000,False
Hyundai,Elantra,2020,Saudi,Grey,Semi Full,2.0,Gas,Automatic,28000,Riyadh,58000,False
Chevrolet,Silverado,2013,Saudi,Black,Full,8.0,Gas,Automatic,197000,Al-Ahsa,0,True
Chevrolet,Cruze,2012,Saudi,Black,Semi Full,1.8,Gas,Automatic,12300,Jeddah,0,True
Toyota,Prado,2017,Gulf Arabic,White,Semi Full,1.0,Gas,Automatic,95000,Hafar Al-Batin,130000,False
Ford,Expedition,2006,Other,Silver,Standard,5.4,Gas,Automatic,400,Al-Medina,20000,False
Mercedes,S,2012,Saudi,Another Color,Full,3.0,Gas,Automatic,160000,Riyadh,0,True
Toyota,Hilux,2020,Saudi,White,Full,2.4,Diesel,Automatic,30000,Wadi Dawasir,147000,False
Hyundai,i40,2015,Saudi,White,Full,2.0,Gas,Automatic,48000,Jeddah,47000,False
Toyota,Hilux,2018,Saudi,White,Semi Full,2.7,Gas,Manual,20000,Aseer,115000,False
Toyota,Land Cruiser,2003,Gulf Arabic,Another Color,Semi Full,1.0,Gas,Automatic,479364,Riyadh,35000,False
Toyota,Land Cruiser,2014,Saudi,Black,Full,4.6,Gas,Automatic,310000,Sakaka,100000,False
Other,Other,1992,Saudi,White,Semi Full,2.2,Gas,Manual,120000,Jeddah,0,True
Toyota,Land Cruiser,2002,Saudi,White,Full,6.0,Gas,Manual,445,Aseer,0,True
GMC,Acadia,2008,Saudi,Grey,Full,3.6,Gas,Automatic,229000,Jeddah,19000,False
Toyota,Land Cruiser,2001,Gulf Arabic,Black,Semi Full,4.6,Gas,Automatic,390000,Dammam,35000,False
Hyundai,Senta fe,2013,Saudi,Bronze,Full,3.3,Gas,Automatic,237000,Riyadh,43000,False
Toyota,Camry,2016,Other,Grey,Standard,2.5,Gas,Automatic,96000,Riyadh,60000,False
Nissan,Land Cruiser Pickup,2012,Saudi,Golden,Full,4.8,Gas,Manual,339822,Riyadh,40000,False
GMC,Yukon,2008,Saudi,Navy,Semi Full,8.0,Gas,Automatic,262000,Riyadh,0,True
Toyota,Avalon,2009,Saudi,White,Full,3.5,Gas,Automatic,430000,Riyadh,0,True
Changan,Eado,2020,Saudi,Red,Full,1.6,Gas,Automatic,9061,Dammam,50000,False
Mitsubishi,L200,1992,Saudi,White,Semi Full,2.0,Gas,Manual,219,Al-Baha,0,True
Audi,A8,2015,Other,Silver,Full,3.0,Gas,Automatic,9400,Riyadh,110000,False
Toyota,Prado,2014,Saudi,White,Standard,4.0,Gas,Automatic,204566,Khobar,75000,False
Chevrolet,Tahoe,2020,Saudi,Grey,Semi Full,4.9,Gas,Automatic,20000,Taef,172000,False
Toyota,FJ,2014,Other,Oily,Full,4.0,Gas,Automatic,149000,Riyadh,75000,False
Toyota,Avalon,2017,Saudi,White,Full,3.5,Gas,Automatic,180000,Taef,95000,False
Mercedes,S,2011,Saudi,Black,Full,3.6,Gas,Automatic,84000,Dammam,0,True
BMW,The 3,2021,Saudi,Grey,Semi Full,2.0,Gas,Automatic,3500,Jeddah,180000,False
Honda,Accord,2012,Saudi,Silver,Standard,5.0,Gas,Automatic,300000,Al-Namas,30000,False
Renault,Dokker,2017,Saudi,White,Standard,1.6,Gas,Manual,80000,Dammam,25000,False
MINI,Countryman,2016,Other,Silver,Full,2.0,Gas,Automatic,91000,Al-Ahsa,69000,False
Cadillac,Fleetwood,1991,Other,Brown,Full,5.7,Gas,Automatic,91000,Al-Ahsa,65000,False
Porsche,Cayenne Turbo S,2009,Saudi,Brown,Full,4.8,Gas,Automatic,127000,Jeddah,0,True
Kia,Rio,2016,Saudi,White,Standard,1.4,Gas,Automatic,154000,Dammam,23000,False
Ford,Taurus,2012,Saudi,Brown,Standard,3.5,Gas,Automatic,237000,Riyadh,25000,False
Jeep,Grand Cherokee,2013,Saudi,Black,Full,8.0,Gas,Automatic,170000,Al-Medina,0,True
Toyota,Land Cruiser 70,1983,Saudi,Bronze,Standard,3.8,Gas,Manual,300000,Dammam,14000,False
Hyundai,Azera,2018,Saudi,White,Semi Full,3.5,Gas,Automatic,72900,Riyadh,80000,False
BYD,F3,2014,Other,Grey,Standard,1.5,Gas,Automatic,200000,Jeddah,0,True
Ford,Marquis,2009,Other,Black,Full,4.6,Gas,Automatic,274000,Jazan,35500,False
Cadillac,Escalade,2007,Saudi,White,Full,8.0,Gas,Automatic,255480,Riyadh,0,True
Audi,A8,2014,Saudi,Grey,Semi Full,3.0,Gas,Automatic,160,Riyadh,90000,False
Mazda,CX9,2016,Gulf Arabic,Brown,Full,3.7,Gas,Automatic,169300,Dammam,65000,False
Volkswagen,Tiguan,2011,Saudi,Black,Full,2.0,Gas,Automatic,143000,Jeddah,24000,False
Honda,Accord,2004,Saudi,Black,Semi Full,1.5,Gas,Automatic,400000,Qassim,10000,False
GMC,Yukon,2016,Other,Black,Standard,5.3,Gas,Automatic,32000,Riyadh,0,True
GMC,Yukon,2012,Saudi,Black,Semi Full,5.7,Gas,Automatic,211,Riyadh,0,True
Mercury,Grand Marquis,2001,Other,Blue,Semi Full,4.6,Gas,Automatic,33000,Riyadh,6000,False
BMW,X,2011,Saudi,Another Color,Full,5.0,Gas,Automatic,205000,Dammam,0,True
GMC,Yukon,2005,Saudi,Black,Full,5.3,Gas,Automatic,306270,Riyadh,0,True
BMW,X,2020,Gulf Arabic,White,Semi Full,2.0,Gas,Automatic,22000,Dammam,130000,False
Kia,Sportage,2019,Saudi,Golden,Standard,1.6,Gas,Automatic,75000,Al-Ahsa,60000,False
GMC,Yukon,2014,Saudi,Brown,Semi Full,5.3,Gas,Automatic,49000,Taef,0,True
Honda,Accord,2008,Saudi,Black,Full,1.0,Gas,Automatic,400000,Riyadh,0,True
Toyota,Camry,2008,Saudi,White,Full,2.5,Gas,Manual,500000,Sabya,0,True
GMC,Yukon,2009,Saudi,White,Semi Full,5.3,Gas,Automatic,200000,Taef,40000,False
Chevrolet,Silverado,2014,Saudi,White,Semi Full,5.3,Gas,Automatic,164000,Abha,80000,False
Lexus,LX,2015,Saudi,Golden,Semi Full,5.7,Gas,Automatic,100000,Taef,195000,False
Nissan,Altima,2015,Gulf Arabic,Golden,Semi Full,2.5,Gas,Automatic,13000,Qassim,51000,False
Hyundai,Accent,2015,Saudi,White,Standard,1.4,Gas,Automatic,105000,Dammam,24000,False
Mazda,CX9,2016,Saudi,Black,Full,2.5,Gas,Automatic,229000,Al-Ahsa,63000,False
Toyota,Innova,2006,Saudi,White,Standard,2.7,Gas,Manual,550000,Riyadh,18000,False
Hyundai,Elantra,2020,Saudi,White,Standard,2.0,Gas,Automatic,132000,Dammam,53000,False
Hyundai,Accent,2020,Saudi,Navy,Full,1.6,Gas,Automatic,10400,Dammam,53000,False
Honda,Accord,2009,Saudi,White,Full,2.4,Gas,Automatic,159000,Dammam,36000,False
Nissan,Altima,2009,Saudi,Silver,Full,2.5,Gas,Manual,200,Jeddah,20000,False
Hyundai,Azera,2013,Gulf Arabic,Grey,Full,3.6,Gas,Automatic,300000,Dammam,0,True
Toyota,Furniture,2021,Saudi,Grey,Standard,2.7,Gas,Automatic,3000,Makkah,100000,False
Nissan,Patrol,2021,Saudi,Silver,Full,4.0,Gas,Automatic,1800,Riyadh,265000,False
Ford,Taurus,2014,Saudi,Brown,Standard,3.5,Gas,Automatic,211886,Al-Ahsa,42000,False
GMC,Suburban,1993,Other,Grey,Standard,5.9,Gas,Automatic,442050,Abha,0,True
Hyundai,Accent,2017,Saudi,Another Color,Semi Full,1.4,Gas,Automatic,112000,Riyadh,0,True
Toyota,Land Cruiser,2012,Saudi,White,Full,4.6,Gas,Automatic,405000,Riyadh,97000,False
Nissan,Datsun,2016,Saudi,White,Full,2.4,Gas,Manual,125000,Riyadh,47000,False
GMC,Yukon,2010,Saudi,Silver,Full,6.2,Gas,Automatic,256,Tabouk,30000,False
Chevrolet,Tahoe,2001,Other,Grey,Full,2.7,Gas,Automatic,260000,Qassim,0,True
Kia,Cerato,2010,Saudi,Silver,Full,1.6,Gas,Automatic,293300,Jeddah,13500,False
Toyota,Aurion,2010,Saudi,White,Standard,3.5,Gas,Automatic,4900000,Qassim,0,True
Hyundai,Senta fe,2018,Saudi,Grey,Semi Full,3.3,Gas,Automatic,60670,Riyadh,75000,False
Toyota,Camry,2013,Saudi,White,Full,2.5,Gas,Automatic,185000,Riyadh,0,True
GMC,Yukon,2011,Saudi,Black,Semi Full,5.3,Gas,Automatic,307216,Jazan,30000,False
Toyota,Camry,2016,Saudi,White,Full,2.5,Gas,Automatic,222000,Al-Medina,58000,False
Toyota,Hilux,2015,Saudi,White,Standard,2.7,Gas,Manual,152122,Riyadh,0,True
Nissan,X-Trail,2017,Saudi,White,Semi Full,2.5,Gas,Automatic,331612,Riyadh,46000,False
Chevrolet,Tahoe,2019,Saudi,Black,Standard,5.3,Gas,Automatic,34475,Riyadh,155000,False
Hyundai,Creta,2020,Saudi,White,Standard,1.6,Gas,Automatic,16000,Riyadh,0,True
Toyota,Hilux,2014,Saudi,White,Full,2.7,Gas,Manual,298000,Riyadh,0,True
